지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명
전라북도 익산시 창인동1가,151,151,0,익산역시그니처-S주상복합,19.0449,202206,22,9940,13,2018,중앙로5길 17
전라북도 익산시 창인동1가,151,151,0,익산역시그니처-S주상복합,37.8591,202206,29,15400,9,2018,중앙로5길 17
전라북도 익산시 팔봉동,313,313,0,기안파인골드빌2차,84.91,202206,7,20000,12,2005,무왕로32길 80
전라북도 익산시 팔봉동,313,313,0,기안파인골드빌2차,84.94,202206,9,18000,11,2005,무왕로32길 80
전라북도 익산시 평화동,393,393,0,익산평화제일오투그란데에버,84.9808,202206,20,25000,3,2018,번영로10길 31
전라북도 익산시 평화동,382,382,0,클래시움,59.878,202206,27,14000,15,2006,평동로 530-7
전라북도 익산시 함열읍 와리,308-8,308,8,신일파크맨션,69.48,202206,22,4200,5,1990,함열6길 49
전라북도 익산시 함열읍 와리,615-9,615,9,함열신호e플러스아파트,54.6652,202206,4,16300,13,2016,함열중앙로 38
전라북도 익산시 함열읍 와리,163,163,0,함열제일,84.9783,202206,7,14700,4,2003,함열5길 19-21
전라북도 익산시 황등면 황등리,1043-2,1043,2,해담,39.96,202206,7,3500,3,1999,황등3길 15
전라북도 익산시 황등면 황등리,1043-2,1043,2,해담,39.717,202206,7,4670,10,1999,황등3길 15
전라북도 익산시 황등면 황등리,1043-2,1043,2,해담,39.96,202206,13,4100,10,1999,황등3길 15
전라북도 익산시 황등면 황등리,1043-2,1043,2,해담,39.96,202206,27,3800,11,1999,황등3길 15
전라북도 임실군 관촌면 관촌리,521-1,521,1,삼소(동원),82.83,202206,13,6000,1,1990,사선로 75
전라북도 임실군 임실읍 이도리,272,272,0,신우,59.4,202206,23,7000,7,2010,운수로 33-22
전라북도 임실군 임실읍 이도리,982,982,0,전북임실코아루더베스트,65.5263,202206,3,17000,3,2018,호반로 12
전라북도 전주덕진구 고랑동,1224,1224,0,고랑동노블레스더센텀,59.9716,202206,3,20200,9,2016,여산로 253
전라북도 전주덕진구 고랑동,820-9,820,9,명성,59.85,202206,4,7300,7,1998,쪽구름5길 5
전라북도 전주덕진구 고랑동,820-9,820,9,명성,53.64,202206,29,6300,7,1998,쪽구름5길 5
전라북도 전주덕진구 금암동,526-15,526,15,금암동거성,58.91,202206,22,6000,5,1983,거북바우3길 14
전라북도 전주덕진구 금암동,1564,1564,0,금암중앙하이츠,145.63,202206,15,33250,11,2007,거북바우3길 15
전라북도 전주덕진구 금암동,1564,1564,0,금암중앙하이츠,59.96,202206,18,20000,6,2007,거북바우3길 15
전라북도 전주덕진구 금암동,1601-10,1601,10,동남국민,59.85,202206,29,5300,4,1985,매봉5길 26
전라북도 전주덕진구 금암동,1640,1640,0,천년이지움,59.96,202206,7,25500,17,2018,거북바우1길 16-6
전라북도 전주덕진구 금암동,1640,1640,0,천년이지움,84.97,202206,16,36000,16,2018,거북바우1길 16-6
전라북도 전주덕진구 금암동,1640,1640,0,천년이지움,59.96,202206,17,22000,8,2018,거북바우1길 16-6
전라북도 전주덕진구 덕진동1가,1314-154,1314,154,거성,83.165,202206,2,8000,3,1982,덕진광장로 13
전라북도 전주덕진구 덕진동1가,450-2,450,2,명성강변,58.95,202206,11,9500,1,1997,가리내로 204
전라북도 전주덕진구 덕진동1가,1407-4,1407,4,백조,84.76,202206,8,8500,5,1988,들사평2길 8
전라북도 전주덕진구 덕진동2가,726,726,0,덕진엘르디움,76.1051,202206,7,22500,4,2015,호반6길 26-5
전라북도 전주덕진구 덕진동2가,696,696,0,영무예다음,59.9551,202206,17,22450,12,2009,가련산로 24
전라북도 전주덕진구 덕진동2가,696,696,0,영무예다음,59.971,202206,17,25900,7,2009,가련산로 24
전라북도 전주덕진구 덕진동2가,696,696,0,영무예다음,59.9721,202206,30,24000,11,2009,가련산로 24
전라북도 전주덕진구 덕진동2가,727,727,0,전주덕진휴먼빌아파트,59.97,202206,20,30000,12,2016,하가로 10
전라북도 전주덕진구 덕진동2가,697,697,0,전주하가휴먼빌,84.9983,202206,27,34500,11,2010,가리내로 216
전라북도 전주덕진구 덕진동2가,683,683,0,하가더루벤스,84.797,202206,23,33500,6,2012,추탄로 63
전라북도 전주덕진구 만성동,1367-1,1367,1,골드클래스,84.9525,202206,7,55400,16,2018,만성로 181
전라북도 전주덕진구 만성동,1290-2,1290,2,엘에이치퍼스트리움,59.93,202206,1,37000,9,2018,만성동로 16
전라북도 전주덕진구 만성동,1290-2,1290,2,엘에이치퍼스트리움,59.96,202206,2,36000,17,2018,만성동로 16
전라북도 전주덕진구 만성동,1289-4,1289,4,전주만성시티프라디움,84.9984,202206,8,48900,5,2019,만성동로 47
전라북도 전주덕진구 만성동,1289-4,1289,4,전주만성시티프라디움,84.9984,202206,11,60000,20,2019,만성동로 47
전라북도 전주덕진구 만성동,1289-4,1289,4,전주만성시티프라디움,84.9984,202206,17,50000,16,2019,만성동로 47
전라북도 전주덕진구 만성동,1289-4,1289,4,전주만성시티프라디움,84.9984,202206,17,45700,2,2019,만성동로 47
전라북도 전주덕진구 반월동,382,382,0,남양반월타운,59.88,202206,9,8000,9,1997,쪽구름로 123
전라북도 전주덕진구 반월동,382,382,0,남양반월타운,59.88,202206,11,9100,9,1997,쪽구름로 123
전라북도 전주덕진구 반월동,382,382,0,남양반월타운,59.88,202206,14,8500,4,1997,쪽구름로 123
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,8,2650,1,1998,반월4길 15
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,8,2500,1,1998,반월4길 15
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,10,2800,11,1998,반월4길 15
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,15,2770,3,1998,반월4길 15
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,19,2600,4,1998,반월4길 15
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,21,3180,6,1998,반월4길 15
전라북도 전주덕진구 반월동,422-1,422,1,대창하이빌타운,28.71,202206,22,2850,5,1998,반월4길 15
전라북도 전주덕진구 반월동,1241,1241,0,반월동세움펠리피아2차아파트,64.6216,202206,11,27500,16,2019,혁신로 727
전라북도 전주덕진구 반월동,1241,1241,0,반월동세움펠리피아2차아파트,84.7741,202206,17,28700,3,2019,혁신로 727
전라북도 전주덕진구 반월동,386-7,386,7,반월동한강,59.94,202206,3,6000,8,1995,쪽구름로 133
전라북도 전주덕진구 반월동,374-4,374,4,삼오,59.98,202206,7,8500,4,1996,반월5길 8
전라북도 전주덕진구 반월동,374-4,374,4,삼오,59.98,202206,15,8800,4,1996,반월5길 8
전라북도 전주덕진구 반월동,1231,1231,0,세움펠리피아,59.9349,202206,10,20000,12,2016,쪽구름2길 9
전라북도 전주덕진구 반월동,1231,1231,0,세움펠리피아,59.9349,202206,23,19300,6,2016,쪽구름2길 9
전라북도 전주덕진구 반월동,217-4,217,4,영무예다음,84.824,202206,2,24000,3,2006,반월4길 16
전라북도 전주덕진구 반월동,217-4,217,4,영무예다음,84.824,202206,14,24500,8,2006,반월4길 16
전라북도 전주덕진구 반월동,217-4,217,4,영무예다음,84.824,202206,17,23600,10,2006,반월4길 16
전라북도 전주덕진구 반월동,1230,1230,0,월드컵이지움,59.8796,202206,16,18000,16,2015,반월로 32
전라북도 전주덕진구 반월동,1230,1230,0,월드컵이지움,59.5605,202206,19,18900,7,2015,반월로 32
전라북도 전주덕진구 반월동,1232,1232,0,전주반월동남해오네뜨하이뷰,59.8307,202206,3,20000,2,2018,쪽구름로 111
전라북도 전주덕진구 반월동,1232,1232,0,전주반월동남해오네뜨하이뷰,59.8307,202206,13,19100,13,2018,쪽구름로 111
전라북도 전주덕진구 송천동1가,108,108,0,광진한솔,59.97,202206,17,11500,5,1994,솔내8길 25
전라북도 전주덕진구 송천동1가,417,417,0,라이프12동,84.85,202206,24,15000,6,1991,송천2길 25
전라북도 전주덕진구 송천동1가,873,873,0,벽산e-리버파크,84.9241,202206,3,37000,8,2013,송천3길 55
전라북도 전주덕진구 송천동1가,596-10,596,10,삼성,59.7,202206,2,8000,6,1991,송천로 109
전라북도 전주덕진구 송천동1가,596-10,596,10,삼성,54.9,202206,2,7000,8,1991,송천로 109
전라북도 전주덕진구 송천동1가,329,329,0,서호2차,59.88,202206,18,12700,17,1995,송천로 43
전라북도 전주덕진구 송천동1가,329,329,0,서호2차,59.88,202206,18,12700,17,1995,송천로 43
전라북도 전주덕진구 송천동1가,329,329,0,서호2차,59.88,202206,24,12700,19,1995,송천로 43
전라북도 전주덕진구 송천동1가,329,329,0,서호2차,59.88,202206,24,12700,19,1995,송천로 43
전라북도 전주덕진구 송천동1가,543-2,543,2,성원무지개,59.94,202206,16,11300,5,1988,용소로 103
전라북도 전주덕진구 송천동1가,879,879,0,송천KCC스위첸,84.913,202206,3,44000,10,2016,오송1길 37-17
전라북도 전주덕진구 송천동1가,879,879,0,송천KCC스위첸,84.913,202206,4,44700,5,2016,오송1길 37-17
전라북도 전주덕진구 송천동1가,879,879,0,송천KCC스위첸,84.913,202206,11,45500,5,2016,오송1길 37-17
전라북도 전주덕진구 송천동1가,292-7,292,7,송천동센트럴파크1단지,182.2733,202206,9,66000,23,2008,송천로 1
전라북도 전주덕진구 송천동1가,101-3,101,3,송천신일,130.36,202206,1,27500,17,1993,솔내로 142
전라북도 전주덕진구 송천동1가,101-3,101,3,송천신일,59.9,202206,2,12800,14,1993,솔내로 142
전라북도 전주덕진구 송천동1가,101-3,101,3,송천신일,59.9,202206,9,11900,3,1993,솔내로 142
전라북도 전주덕진구 송천동1가,101-3,101,3,송천신일,84.77,202206,14,22200,8,1993,솔내로 142
전라북도 전주덕진구 송천동1가,101-3,101,3,송천신일,130.36,202206,15,25000,3,1993,솔내로 142
전라북도 전주덕진구 송천동1가,101-3,101,3,송천신일,84.77,202206,30,20250,6,1993,솔내로 142
전라북도 전주덕진구 송천동1가,870,870,0,송천아이파크5단지,154.0309,202206,2,68000,3,2009,오송로 45
전라북도 전주덕진구 송천동1가,870,870,0,송천아이파크5단지,126.5005,202206,3,64500,12,2009,오송로 45
전라북도 전주덕진구 송천동1가,806,806,0,송천자이,84.9896,202206,1,33500,6,2006,두간6길 10
