시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"71,900",7,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"71,900",7,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.1975,202201,17,"68,350",2,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"66,950",2,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"66,950",2,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.4838,202201,17,"69,450",2,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"70,500",4,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.1975,202201,17,"70,200",4,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"68,650",4,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"68,650",4,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.4838,202201,17,"71,200",4,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,69.2556,202201,17,"71,250",4,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"71,900",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"71,900",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.1975,202201,17,"71,600",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.4838,202201,17,"73,000",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"67,800",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"67,800",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.1975,202201,17,"67,600",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"70,400",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"70,400",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,69.2556,202201,17,"73,000",5,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"71,900",6,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,69.2556,202201,17,"68,600",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"66,250",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"66,250",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.4838,202201,17,"68,600",1,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"68,600",2,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"68,600",2,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.8475,202201,17,"71,900",6,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,68.1975,202201,17,"71,600",6,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,69.2556,202201,17,"73,000",6,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"70,400",6,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,905,905,0,마곡노블리안,64.6995,202201,17,"70,400",6,2021,방화대로40길 37,,중개거래,서울 강동구
서울특별시 강서구 방화동,857,857,0,마곡삼성아파트,84.92,202204,30,"93,800",3,1998,방화대로34길 113,,중개거래,서울 강서구
서울특별시 강서구 방화동,906,906,0,마곡센트레빌,45.86,202204,30,"80,000",10,2021,양천로24길 13,,중개거래,서울 강서구
서울특별시 강서구 방화동,906,906,0,마곡센트레빌,59.6,202206,17,"70,000",6,2021,양천로24길 13,,직거래,-
서울특별시 강서구 방화동,890,890,0,마곡푸르지오,59.87,202205,14,"107,500",11,2008,방화대로34길 88,,중개거래,서울 강서구
서울특별시 강서구 방화동,852,852,0,방화12도시개발공사,51.03,202203,2,"51,000",9,1994,양천로6길 28,,직거래,-
서울특별시 강서구 방화동,852,852,0,방화12도시개발공사,39.58,202205,17,"59,300",12,1994,양천로6길 28,,중개거래,서울 강서구
서울특별시 강서구 방화동,831,831,0,방화4단지,134.61,202204,8,"100,000",1,1994,방화대로47가길 22,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202202,25,"56,000",13,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202202,26,"57,300",6,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202203,9,"54,000",3,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202203,13,"55,000",10,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202203,26,"56,000",4,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,39.6,202204,9,"65,000",7,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,39.6,202204,22,"58,000",1,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202204,23,"55,500",8,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,39.6,202204,27,"59,990",12,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,33.18,202205,14,"58,000",8,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,814,814,0,방화5,39.6,202205,24,"59,950",6,1994,금낭화로 287-19,,중개거래,서울 강서구
서울특별시 강서구 방화동,839,839,0,방화그린,39.76,202203,26,"62,300",6,1993,방화대로48길 40,,중개거래,서울 강서구
서울특별시 강서구 방화동,839,839,0,방화그린,33.6,202204,2,"56,500",12,1993,방화대로48길 40,,중개거래,서울 강서구
서울특별시 강서구 방화동,875,875,0,방화동동부센트레빌(875번지),84.97,202203,12,"88,000",1,2003,방화대로45길 32,,중개거래,서울 강서구
서울특별시 강서구 방화동,875,875,0,방화동동부센트레빌(875번지),114.99,202204,16,"121,000",10,2003,방화대로45길 32,,중개거래,서울 강서구
서울특별시 강서구 방화동,902,902,0,방화메이빌,44.8323,202203,5,"47,500",6,2017,금낭화로 162,,중개거래,서울 강서구
서울특별시 강서구 방화동,879,879,0,"월드메르디앙201동,202동",84.82,202203,10,"87,000",14,2004,양천로1길 117,,중개거래,서울 강서구
서울특별시 강서구 방화동,804,804,0,진로,84.87,202204,26,"62,000",1,1994,금낭화로 258,,중개거래,서울 강동구
서울특별시 강서구 방화동,877,877,0,청성(877-0),67.876,202203,17,"58,000",12,2004,금낭화로 12,,중개거래,서울 강서구
서울특별시 강서구 방화동,832,832,0,청솔,59.04,202203,22,"76,000",12,1994,방화대로47길 55,,중개거래,인천 연수구
서울특별시 강서구 방화동,832,832,0,청솔,59.04,202203,29,"73,000",6,1994,방화대로47길 55,,중개거래,서울 강서구
서울특별시 강서구 방화동,880,880,0,치현마을동일스위트리버,84.9829,202205,3,"72,500",1,2004,금낭화로24가길 28,,중개거래,서울 강서구
서울특별시 강서구 방화동,880,880,0,치현마을동일스위트리버,84.9588,202205,16,"80,000",12,2004,금낭화로24가길 28,,중개거래,서울 강서구
서울특별시 강서구 방화동,286-1,286,1,한미(286-1),40.02,202205,7,"53,700",2,1988,양천로23길 8,,중개거래,서울 강서구
서울특별시 강서구 방화동,547-11,547,11,한오,47.44,202203,12,"35,000",1,1988,양천로14길 86-5,,중개거래,서울 강서구
서울특별시 강서구 방화동,547-11,547,11,한오,47.06,202204,14,"31,900",4,1988,양천로14길 86-5,,중개거래,서울 강서구
서울특별시 강서구 방화동,579,579,0,한진로즈힐,59.92,202203,5,"78,300",10,2004,양천로24가길 59,,중개거래,서울 강서구
서울특별시 강서구 방화동,793,793,0,현대,84.99,202205,9,"98,000",7,1993,방화대로37길 26,,직거래,-
서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.97,202204,2,"121,500",19,2005,양천로63길 38,,중개거래,경기 성남중원구
서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,202203,21,"125,000",18,2005,양천로75길 19,,중개거래,서울 강서구
서울특별시 강서구 염창동,308,308,0,강서쌍용예가,84.9025,202205,9,"110,000",10,2014,양천로 613,,중개거래,서울 서초구
서울특별시 강서구 염창동,267-4,267,4,노블레스2(267-4),83.29,202201,15,"65,500",7,2007,공항대로65가길 49,,중개거래,서울 강서구
서울특별시 강서구 염창동,292,292,0,동아,59.97,202203,1,"82,000",12,1998,양천로69길 58,,중개거래,서울 강서구
서울특별시 강서구 염창동,292,292,0,동아,59.97,202203,5,"86,000",14,1998,양천로69길 58,,중개거래,서울 강서구
서울특별시 강서구 염창동,292,292,0,동아,114.84,202205,26,"105,000",6,1998,양천로69길 58,,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,258,1,동아3,59.83,202203,29,"105,000",19,1999,양천로 731,,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,202204,18,"85,500",6,1999,양천로 731,,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,202205,7,"88,000",7,1999,양천로 731,,중개거래,서울 강서구
서울특별시 강서구 염창동,311,311,0,등촌제이스카이,28.94,202205,3,"42,000",11,2021,공항대로 557,,중개거래,서울 강서구
서울특별시 강서구 염창동,272-11,272,11,롯데캐슬,134.5767,202201,6,"154,300",8,2005,공항대로65길 21,,중개거래,서울 강서구
서울특별시 강서구 염창동,255,255,0,무학,84.64,202204,19,"110,000",12,1999,양천로77길 45,,중개거래,서울 강서구
서울특별시 강서구 염창동,255,255,0,무학,59.38,202206,8,"83,000",5,1999,양천로77길 45,,중개거래,"서울 강서구, 서울 마포구"
서울특별시 강서구 염창동,264-27,264,27,삼성한아름,84.89,202204,2,"75,000",1,1993,양천로 686-5,,중개거래,서울 강서구
서울특별시 강서구 염창동,264-27,264,27,삼성한아름,84.9,202206,2,"87,000",3,1993,양천로 686-5,,중개거래,서울 강서구
서울특별시 강서구 염창동,282,282,0,삼정그린코아,84.358,202203,26,"118,000",11,2001,공항대로75길 30,,중개거래,서울 강서구
서울특별시 강서구 염창동,282,282,0,삼정그린코아,59.739,202205,20,"97,000",2,2001,공항대로75길 30,,중개거래,서울 강서구
서울특별시 강서구 염창동,295,295,0,성원,59.91,202203,17,"78,000",11,2001,양천로69길 65,,중개거래,서울 강서구
서울특별시 강서구 염창동,295,295,0,성원,59.91,202205,10,"90,000",16,2001,양천로69길 65,,중개거래,서울 강서구
서울특별시 강서구 염창동,289,289,0,신동아,84.9,202202,21,"102,000",7,1995,양천로67길 32,,중개거래,서울 강서구
서울특별시 강서구 염창동,289,289,0,신동아,59.82,202203,18,"82,350",12,1995,양천로67길 32,,중개거래,서울 강서구
서울특별시 강서구 염창동,305,305,0,염창1차보람더하임,84.98,202206,3,"112,000",15,2008,양천로 666,,중개거래,서울 강서구
서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,84.93,202206,1,"145,000",8,2005,공항대로75길 17,,중개거래,서울 강서구
서울특별시 강서구 염창동,242-8,242,8,염창동예성그린캐슬,84.99,202201,17,"75,000",10,2005,양천로65길 46,,중개거래,서울 강서구
서울특별시 강서구 염창동,242-8,242,8,염창동예성그린캐슬,84.99,202205,24,"59,700",15,2005,양천로65길 46,,직거래,-
서울특별시 강서구 염창동,Sep-66,66,9,염창동한강우성,84.7,202204,2,"105,000",3,1990,양천로67길 77,,중개거래,서울 강서구
서울특별시 강서구 염창동,287-1,287,1,우성2,84.7,202204,23,"102,000",11,1992,양천로67길 54,,중개거래,서울 강서구
서울특별시 강서구 염창동,298,298,0,일신건영휴먼빌,84.93,202203,23,"105,000",18,2004,양천로71가길 22,,중개거래,서울 강서구
서울특별시 강서구 염창동,298,298,0,일신건영휴먼빌,84.93,202204,5,"98,000",9,2004,양천로71가길 22,,중개거래,서울 강서구
서울특별시 강서구 염창동,270-1,270,1,태영,84.93,202203,27,"104,000",5,1999,공항대로61길 60,,중개거래,서울 강서구
서울특별시 강서구 염창동,263,263,0,태진한솔,58.87,202202,19,"71,000",1,1994,공항대로71길 54,,중개거래,서울 강서구
서울특별시 강서구 염창동,274-18,274,18,한울밸리움,21.54,202206,2,"38,800",7,2020,공항대로 531,,중개거래,서울 영등포구
서울특별시 강서구 염창동,288,288,0,현대1,84.19,202203,20,"93,000",1,1994,양천로75길 57,,중개거래,서울 양천구
서울특별시 강서구 화곡동,918-25,918,25,AndPra레지던스,15.26,202203,2,"11,300",12,2013,곰달래로 110-1,,중개거래,서울 강서구
서울특별시 강서구 화곡동,918-25,918,25,AndPra레지던스,15.26,202205,25,"14,000",5,2013,곰달래로 110-1,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1076-9,1076,9,NS파크APT,29.93,202203,1,"26,250",9,2018,화곡로 176-22,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1076-9,1076,9,NS파크APT,28.91,202204,26,"28,300",7,2018,화곡로 176-22,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1076-9,1076,9,NS파크APT,29.93,202205,21,"27,800",10,2018,화곡로 176-22,,중개거래,서울 강서구
서울특별시 강서구 화곡동,1076-9,1076,9,NS파크APT,29.93,202205,31,"28,200",6,2018,화곡로 176-22,,중개거래,서울 강서구
